,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_casa_nowcast-wf-20190325050700_0_condorpool,auxiliary,1620894767.0,,,1620894771.0,1620894773.0,1620894781.0,1620894781.0,1620894786.0,4.0,,2.0,8.0,5.0,,
NowcastToWDSS2_ID0000001,compute,1620894786.0,,,1620894791.0,1620894808.0,1620894846.0,1620894846.0,1620894851.0,5.0,,17.0,38.0,5.0,11.0,21.0
stage_out_local_condorpool_0_0,transfer,1620894851.0,,,1620894856.0,1620894856.0,1620894891.0,1620894891.0,1620894896.0,5.0,,0.0,35.0,5.0,,34.0
merge_merged_netcdf2png_PID2_ID2,compute,1620894851.0,,,1620894856.0,1620894876.0,1620894917.0,1620894917.0,1620894922.0,5.0,,20.0,41.0,5.0,23.0,12.0
merge_merged_netcdf2png_PID2_ID1,compute,1620894851.0,,,1620894856.0,1620894876.0,1620894916.0,1620894916.0,1620894922.0,5.0,,20.0,40.0,6.0,21.0,12.0
merge_mrtV2_PID2_ID1,compute,1620894851.0,,,1620894856.0,1620894876.0,1620894916.0,1620894916.0,1620894922.0,5.0,,20.0,40.0,6.0,21.0,12.0
merge_mrtV2_PID2_ID2,compute,1620894851.0,,,1620894856.0,1620894913.0,1620894952.0,1620894952.0,1620894957.0,5.0,,57.0,39.0,5.0,19.0,12.0
stage_out_local_condorpool_1_0,transfer,1620894957.0,,,1620894962.0,1620894962.0,1620895027.0,1620895027.0,1620895032.0,5.0,,0.0,65.0,5.0,,62.0
cleanup_casa_nowcast-wf-20190325050700_0_condorpool,auxiliary,1620895032.0,,,1620895037.0,1620895037.0,1620895042.0,1620895042.0,1620895047.0,5.0,,0.0,5.0,5.0,,
