,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_casa_wind_wf-20200817T054329Z_0_condorpool,auxiliary,1621094182.0,,,1621094186.0,1621094187.0,1621094191.0,1621094191.0,1621094196.0,4.0,,1.0,4.0,5.0,,
merge_gunzip_PID1_ID2,compute,1621094196.0,,,1621094201.0,1621094202.0,1621094221.0,1621094221.0,1621094226.0,5.0,,1.0,19.0,5.0,6.0,8.0
merge_gunzip_PID1_ID1,compute,1621094196.0,,,1621094201.0,1621094202.0,1621094221.0,1621094221.0,1621094226.0,5.0,,1.0,19.0,5.0,6.0,8.0
merge_gunzip_PID1_ID3,compute,1621094196.0,,,1621094201.0,1621094202.0,1621094221.0,1621094221.0,1621094226.0,5.0,,1.0,19.0,5.0,5.0,7.0
merge_casa_job,compute,1621094226.0,,,1621094231.0,1621094232.0,1621094326.0,1621094326.0,1621094331.0,5.0,,1.0,94.0,5.0,24.0,6.0
stage_out_local_condorpool_1_0,transfer,1621094331.0,,,1621094336.0,1621094336.0,1621094346.0,1621094346.0,1621094351.0,5.0,,0.0,10.0,5.0,,7.0
cleanup_casa_wind_wf-20200817T054329Z_0_condorpool,auxiliary,1621094351.0,,,1621094357.0,1621094357.0,1621094362.0,1621094362.0,1621094367.0,6.0,,0.0,5.0,5.0,,
