,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_casa_nowcast-wf-20190325052100_0_condorpool,auxiliary,1621394878.0,,,1621394882.0,1621394883.0,1621394887.0,1621394887.0,1621394892.0,4.0,,1.0,4.0,5.0,,
NowcastToWDSS2_ID0000001,compute,1621394892.0,,,1621394897.0,1621394917.0,1621394952.0,1621394952.0,1621394957.0,5.0,,20.0,35.0,5.0,10.0,21.0
stage_out_local_condorpool_0_0,transfer,1621394957.0,,,1621394962.0,1621394962.0,1621394998.0,1621394998.0,1621395003.0,5.0,,0.0,36.0,5.0,,34.0
merge_merged_netcdf2png_PID2_ID2,compute,1621394957.0,,,1621394962.0,1621394982.0,1621395023.0,1621395023.0,1621395028.0,5.0,,20.0,41.0,5.0,22.0,12.0
merge_merged_netcdf2png_PID2_ID1,compute,1621394957.0,,,1621394962.0,1621394982.0,1621395023.0,1621395023.0,1621395028.0,5.0,,20.0,41.0,5.0,20.0,12.0
merge_mrtV2_PID2_ID1,compute,1621394957.0,,,1621394962.0,1621394982.0,1621395023.0,1621395023.0,1621395028.0,5.0,,20.0,41.0,5.0,21.0,12.0
merge_mrtV2_PID2_ID2,compute,1621394957.0,,,1621394962.0,1621395018.0,1621395053.0,1621395053.0,1621395058.0,5.0,,56.0,35.0,5.0,19.0,12.0
stage_out_local_condorpool_1_0,transfer,1621395058.0,,,1621395063.0,1621395063.0,1621395128.0,1621395128.0,1621395133.0,5.0,,0.0,65.0,5.0,,64.0
cleanup_casa_nowcast-wf-20190325052100_0_condorpool,auxiliary,1621395133.0,,,1621395138.0,1621395138.0,1621395143.0,1621395143.0,1621395148.0,5.0,,0.0,5.0,5.0,,
