,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_casa_wind_wf-20200817T054329Z_0_condorpool,auxiliary,1621412665.0,,,1621412669.0,1621412671.0,1621412679.0,1621412679.0,1621412684.0,4.0,,2.0,8.0,5.0,,
merge_gunzip_PID1_ID2,compute,1621412684.0,,,1621412690.0,1621412705.0,1621412725.0,1621412725.0,1621412730.0,6.0,,15.0,20.0,5.0,6.0,9.0
merge_gunzip_PID1_ID1,compute,1621412684.0,,,1621412690.0,1621412705.0,1621412725.0,1621412725.0,1621412730.0,6.0,,15.0,20.0,5.0,7.0,8.0
merge_gunzip_PID1_ID3,compute,1621412684.0,,,1621412690.0,1621412705.0,1621412725.0,1621412725.0,1621412730.0,6.0,,15.0,20.0,5.0,5.0,7.0
merge_casa_job,compute,1621412730.0,,,1621412735.0,1621412735.0,1621412830.0,1621412830.0,1621412835.0,5.0,,0.0,95.0,5.0,24.0,6.0
stage_out_local_condorpool_1_0,transfer,1621412835.0,,,1621412840.0,1621412840.0,1621412850.0,1621412850.0,1621412855.0,5.0,,0.0,10.0,5.0,,8.0
cleanup_casa_wind_wf-20200817T054329Z_0_condorpool,auxiliary,1621412855.0,,,1621412860.0,1621412860.0,1621412865.0,1621412865.0,1621412870.0,5.0,,0.0,5.0,5.0,,
