,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_casa_wind_wf-20200817T051428Z_0_condorpool,auxiliary,1621370375.0,,,1621370379.0,1621370381.0,1621370389.0,1621370389.0,1621370394.0,4.0,,2.0,8.0,5.0,,
merge_gunzip_PID1_ID2,compute,1621370394.0,,,1621370400.0,1621370413.0,1621370435.0,1621370435.0,1621370440.0,6.0,,13.0,22.0,5.0,6.0,8.0
merge_gunzip_PID1_ID1,compute,1621370394.0,,,1621370400.0,1621370413.0,1621370435.0,1621370435.0,1621370440.0,6.0,,13.0,22.0,5.0,6.0,9.0
merge_gunzip_PID1_ID3,compute,1621370394.0,,,1621370400.0,1621370413.0,1621370430.0,1621370430.0,1621370435.0,6.0,,13.0,17.0,5.0,5.0,7.0
merge_casa_job,compute,1621370440.0,,,1621370445.0,1621370445.0,1621370540.0,1621370540.0,1621370545.0,5.0,,0.0,95.0,5.0,23.0,6.0
stage_out_local_condorpool_1_0,transfer,1621370545.0,,,1621370550.0,1621370550.0,1621370560.0,1621370560.0,1621370565.0,5.0,,0.0,10.0,5.0,,8.0
cleanup_casa_wind_wf-20200817T051428Z_0_condorpool,auxiliary,1621370565.0,,,1621370570.0,1621370570.0,1621370575.0,1621370575.0,1621370580.0,5.0,,0.0,5.0,5.0,,
