,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_casa_wind_wf-20200817T051728Z_0_condorpool,auxiliary,1620916149.0,,,1620916153.0,1620916154.0,1620916158.0,1620916158.0,1620916163.0,4.0,,1.0,4.0,5.0,,
merge_gunzip_PID1_ID2,compute,1620916163.0,,,1620916168.0,1620916170.0,1620916188.0,1620916188.0,1620916193.0,5.0,,2.0,18.0,5.0,7.0,9.0
merge_gunzip_PID1_ID1,compute,1620916163.0,,,1620916168.0,1620916170.0,1620916188.0,1620916188.0,1620916193.0,5.0,,2.0,18.0,5.0,6.0,8.0
merge_gunzip_PID1_ID3,compute,1620916163.0,,,1620916168.0,1620916170.0,1620916188.0,1620916188.0,1620916193.0,5.0,,2.0,18.0,5.0,6.0,8.0
merge_casa_job,compute,1620916193.0,,,1620916198.0,1620916199.0,1620916288.0,1620916288.0,1620916293.0,5.0,,1.0,89.0,5.0,24.0,6.0
stage_out_local_condorpool_1_0,transfer,1620916293.0,,,1620916299.0,1620916299.0,1620916309.0,1620916309.0,1620916314.0,6.0,,0.0,10.0,5.0,,8.0
cleanup_casa_wind_wf-20200817T051728Z_0_condorpool,auxiliary,1620916314.0,,,1620916319.0,1620916319.0,1620916324.0,1620916324.0,1620916329.0,5.0,,0.0,5.0,5.0,,
