,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_casa_nowcast-wf-20190325051600_0_condorpool,auxiliary,1620887916.0,,,1620887920.0,1620887921.0,1620887925.0,1620887925.0,1620887930.0,4.0,,1.0,4.0,5.0,,
NowcastToWDSS2_ID0000001,compute,1620887930.0,,,1620887935.0,1620887943.0,1620887980.0,1620887980.0,1620887985.0,5.0,,8.0,37.0,5.0,12.0,21.0
stage_out_local_condorpool_0_0,transfer,1620887985.0,,,1620887990.0,1620887991.0,1620888031.0,1620888031.0,1620888036.0,5.0,,1.0,40.0,5.0,,36.0
merge_merged_netcdf2png_PID2_ID2,compute,1620887985.0,,,1620887991.0,1620888011.0,1620888051.0,1620888051.0,1620888056.0,6.0,,20.0,40.0,5.0,21.0,11.0
merge_merged_netcdf2png_PID2_ID1,compute,1620887985.0,,,1620887991.0,1620888012.0,1620888051.0,1620888051.0,1620888056.0,6.0,,21.0,39.0,5.0,22.0,13.0
merge_mrtV2_PID2_ID1,compute,1620887985.0,,,1620887991.0,1620888012.0,1620888051.0,1620888051.0,1620888056.0,6.0,,21.0,39.0,5.0,25.0,12.0
merge_mrtV2_PID2_ID2,compute,1620887985.0,,,1620887991.0,1620888047.0,1620888081.0,1620888081.0,1620888086.0,6.0,,56.0,34.0,5.0,18.0,11.0
stage_out_local_condorpool_1_0,transfer,1620888086.0,,,1620888091.0,1620888091.0,1620888156.0,1620888156.0,1620888161.0,5.0,,0.0,65.0,5.0,,63.0
cleanup_casa_nowcast-wf-20190325051600_0_condorpool,auxiliary,1620888161.0,,,1620888166.0,1620888166.0,1620888171.0,1620888171.0,1620888176.0,5.0,,0.0,5.0,5.0,,
