,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_casa_nowcast-wf-20190325050300_0_condorpool,auxiliary,1620866632.0,,,1620866636.0,1620866637.0,1620866641.0,1620866641.0,1620866646.0,4.0,,1.0,4.0,5.0,,
NowcastToWDSS2_ID0000001,compute,1620866646.0,,,1620866651.0,1620866653.0,1620866691.0,1620866691.0,1620866696.0,5.0,,2.0,38.0,5.0,11.0,21.0
stage_out_local_condorpool_0_0,transfer,1620866696.0,,,1620866701.0,1620866701.0,1620866736.0,1620866736.0,1620866741.0,5.0,,0.0,35.0,5.0,,33.0
merge_merged_netcdf2png_PID2_ID2,compute,1620866696.0,,,1620866701.0,1620866721.0,1620866761.0,1620866761.0,1620866766.0,5.0,,20.0,40.0,5.0,22.0,12.0
merge_merged_netcdf2png_PID2_ID1,compute,1620866696.0,,,1620866701.0,1620866722.0,1620866761.0,1620866761.0,1620866766.0,5.0,,21.0,39.0,5.0,24.0,13.0
merge_mrtV2_PID2_ID1,compute,1620866696.0,,,1620866701.0,1620866722.0,1620866761.0,1620866761.0,1620866766.0,5.0,,21.0,39.0,5.0,22.0,12.0
merge_mrtV2_PID2_ID2,compute,1620866696.0,,,1620866701.0,1620866758.0,1620866796.0,1620866796.0,1620866801.0,5.0,,57.0,38.0,5.0,19.0,12.0
stage_out_local_condorpool_1_0,transfer,1620866801.0,,,1620866807.0,1620866807.0,1620866877.0,1620866877.0,1620866882.0,6.0,,0.0,70.0,5.0,,66.0
cleanup_casa_nowcast-wf-20190325050300_0_condorpool,auxiliary,1620866882.0,,,1620866887.0,1620866887.0,1620866892.0,1620866892.0,1620866897.0,5.0,,0.0,5.0,5.0,,
