,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_casa_nowcast-wf-20190325052900_0_condorpool,auxiliary,1620874174.0,,,1620874178.0,1620874179.0,1620874183.0,1620874183.0,1620874188.0,4.0,,1.0,4.0,5.0,,
NowcastToWDSS2_ID0000001,compute,1620874188.0,,,1620874193.0,1620874194.0,1620874233.0,1620874233.0,1620874238.0,5.0,,1.0,39.0,5.0,11.0,21.0
stage_out_local_condorpool_0_0,transfer,1620874238.0,,,1620874243.0,1620874243.0,1620874279.0,1620874279.0,1620874284.0,5.0,,0.0,36.0,5.0,,33.0
merge_merged_netcdf2png_PID2_ID2,compute,1620874238.0,,,1620874243.0,1620874263.0,1620874299.0,1620874299.0,1620874304.0,5.0,,20.0,36.0,5.0,21.0,12.0
merge_merged_netcdf2png_PID2_ID1,compute,1620874238.0,,,1620874244.0,1620874263.0,1620874304.0,1620874304.0,1620874309.0,6.0,,19.0,41.0,5.0,21.0,12.0
merge_mrtV2_PID2_ID1,compute,1620874238.0,,,1620874244.0,1620874263.0,1620874304.0,1620874304.0,1620874309.0,6.0,,19.0,41.0,5.0,23.0,12.0
merge_mrtV2_PID2_ID2,compute,1620874238.0,,,1620874244.0,1620874299.0,1620874334.0,1620874334.0,1620874339.0,6.0,,55.0,35.0,5.0,18.0,12.0
stage_out_local_condorpool_1_0,transfer,1620874339.0,,,1620874344.0,1620874345.0,1620874410.0,1620874410.0,1620874415.0,5.0,,1.0,65.0,5.0,,62.0
cleanup_casa_nowcast-wf-20190325052900_0_condorpool,auxiliary,1620874415.0,,,1620874420.0,1620874420.0,1620874425.0,1620874425.0,1620874430.0,5.0,,0.0,5.0,5.0,,
