,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_casa_wind_wf-20200817T052929Z_0_condorpool,auxiliary,1620862484.0,,,1620862488.0,1620862490.0,1620862498.0,1620862498.0,1620862503.0,4.0,,2.0,8.0,5.0,,
merge_gunzip_PID1_ID2,compute,1620862503.0,,,1620862508.0,1620862525.0,1620862549.0,1620862549.0,1620862554.0,5.0,,17.0,24.0,5.0,8.0,9.0
merge_gunzip_PID1_ID1,compute,1620862503.0,,,1620862508.0,1620862525.0,1620862549.0,1620862549.0,1620862554.0,5.0,,17.0,24.0,5.0,8.0,8.0
merge_gunzip_PID1_ID3,compute,1620862503.0,,,1620862508.0,1620862525.0,1620862549.0,1620862549.0,1620862554.0,5.0,,17.0,24.0,5.0,7.0,8.0
merge_casa_job,compute,1620862554.0,,,1620862559.0,1620862559.0,1620862649.0,1620862649.0,1620862654.0,5.0,,0.0,90.0,5.0,23.0,6.0
stage_out_local_condorpool_1_0,transfer,1620862654.0,,,1620862659.0,1620862659.0,1620862669.0,1620862669.0,1620862674.0,5.0,,0.0,10.0,5.0,,8.0
cleanup_casa_wind_wf-20200817T052929Z_0_condorpool,auxiliary,1620862674.0,,,1620862679.0,1620862679.0,1620862684.0,1620862684.0,1620862689.0,5.0,,0.0,5.0,5.0,,
