,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_casa_nowcast-wf-20190325052200_0_condorpool,auxiliary,1620932780.0,,,1620932784.0,1620932785.0,1620932789.0,1620932789.0,1620932794.0,4.0,,1.0,4.0,5.0,,
NowcastToWDSS2_ID0000001,compute,1620932794.0,,,1620932799.0,1620932819.0,1620932854.0,1620932854.0,1620932859.0,5.0,,20.0,35.0,5.0,11.0,21.0
stage_out_local_condorpool_0_0,transfer,1620932859.0,,,1620932864.0,1620932864.0,1620932905.0,1620932905.0,1620932910.0,5.0,,0.0,41.0,5.0,,35.0
merge_merged_netcdf2png_PID2_ID2,compute,1620932859.0,,,1620932864.0,1620932884.0,1620932925.0,1620932925.0,1620932930.0,5.0,,20.0,41.0,5.0,23.0,12.0
merge_merged_netcdf2png_PID2_ID1,compute,1620932859.0,,,1620932864.0,1620932884.0,1620932925.0,1620932925.0,1620932930.0,5.0,,20.0,41.0,5.0,24.0,12.0
merge_mrtV2_PID2_ID1,compute,1620932859.0,,,1620932864.0,1620932884.0,1620932925.0,1620932925.0,1620932930.0,5.0,,20.0,41.0,5.0,24.0,13.0
merge_mrtV2_PID2_ID2,compute,1620932859.0,,,1620932865.0,1620932922.0,1620932960.0,1620932960.0,1620932965.0,6.0,,57.0,38.0,5.0,19.0,12.0
stage_out_local_condorpool_1_0,transfer,1620932965.0,,,1620932970.0,1620932970.0,1620933035.0,1620933035.0,1620933040.0,5.0,,0.0,65.0,5.0,,62.0
cleanup_casa_nowcast-wf-20190325052200_0_condorpool,auxiliary,1620933040.0,,,1620933045.0,1620933046.0,1620933050.0,1620933050.0,1620933056.0,5.0,,1.0,4.0,6.0,,
