,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_casa_nowcast-wf-20190325051700_0_condorpool,auxiliary,1620914381.0,,,1620914385.0,1620914387.0,1620914395.0,1620914395.0,1620914400.0,4.0,,2.0,8.0,5.0,,
NowcastToWDSS2_ID0000001,compute,1620914400.0,,,1620914405.0,1620914421.0,1620914456.0,1620914456.0,1620914461.0,5.0,,16.0,35.0,5.0,10.0,21.0
stage_out_local_condorpool_0_0,transfer,1620914461.0,,,1620914466.0,1620914466.0,1620914501.0,1620914501.0,1620914506.0,5.0,,0.0,35.0,5.0,,34.0
merge_merged_netcdf2png_PID2_ID2,compute,1620914461.0,,,1620914466.0,1620914487.0,1620914526.0,1620914526.0,1620914531.0,5.0,,21.0,39.0,5.0,21.0,12.0
merge_merged_netcdf2png_PID2_ID1,compute,1620914461.0,,,1620914466.0,1620914487.0,1620914526.0,1620914526.0,1620914531.0,5.0,,21.0,39.0,5.0,22.0,12.0
merge_mrtV2_PID2_ID1,compute,1620914461.0,,,1620914466.0,1620914487.0,1620914526.0,1620914526.0,1620914531.0,5.0,,21.0,39.0,5.0,22.0,12.0
merge_mrtV2_PID2_ID2,compute,1620914461.0,,,1620914466.0,1620914523.0,1620914556.0,1620914556.0,1620914561.0,5.0,,57.0,33.0,5.0,19.0,12.0
stage_out_local_condorpool_1_0,transfer,1620914561.0,,,1620914566.0,1620914566.0,1620914631.0,1620914631.0,1620914636.0,5.0,,0.0,65.0,5.0,,62.0
cleanup_casa_nowcast-wf-20190325051700_0_condorpool,auxiliary,1620914636.0,,,1620914641.0,1620914641.0,1620914646.0,1620914646.0,1620914651.0,5.0,,0.0,5.0,5.0,,
