,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_casa_nowcast-wf-20190325051600_0_condorpool,auxiliary,1620905744.0,,,1620905748.0,1620905749.0,1620905753.0,1620905753.0,1620905758.0,4.0,,1.0,4.0,5.0,,
NowcastToWDSS2_ID0000001,compute,1620905758.0,,,1620905763.0,1620905765.0,1620905803.0,1620905803.0,1620905808.0,5.0,,2.0,38.0,5.0,11.0,21.0
stage_out_local_condorpool_0_0,transfer,1620905808.0,,,1620905813.0,1620905814.0,1620905849.0,1620905849.0,1620905854.0,5.0,,1.0,35.0,5.0,,33.0
merge_merged_netcdf2png_PID2_ID2,compute,1620905808.0,,,1620905814.0,1620905834.0,1620905874.0,1620905874.0,1620905879.0,6.0,,20.0,40.0,5.0,21.0,12.0
merge_merged_netcdf2png_PID2_ID1,compute,1620905808.0,,,1620905814.0,1620905834.0,1620905874.0,1620905874.0,1620905879.0,6.0,,20.0,40.0,5.0,22.0,13.0
merge_mrtV2_PID2_ID1,compute,1620905808.0,,,1620905814.0,1620905834.0,1620905874.0,1620905874.0,1620905879.0,6.0,,20.0,40.0,5.0,21.0,13.0
merge_mrtV2_PID2_ID2,compute,1620905808.0,,,1620905814.0,1620905871.0,1620905909.0,1620905909.0,1620905914.0,6.0,,57.0,38.0,5.0,19.0,11.0
stage_out_local_condorpool_1_0,transfer,1620905914.0,,,1620905919.0,1620905919.0,1620905984.0,1620905984.0,1620905989.0,5.0,,0.0,65.0,5.0,,62.0
cleanup_casa_nowcast-wf-20190325051600_0_condorpool,auxiliary,1620905989.0,,,1620905994.0,1620905994.0,1620905999.0,1620905999.0,1620906004.0,5.0,,0.0,5.0,5.0,,
